Chr,Locus,Meth.x,end.x,width,strand,gene_id,combined,feature,transplant_logFC,logCPM,LR,PValue,FDR,Sig,Dir,Sig_Dir,Treat,Description,start,end.y,GO_terms
NW_026262581.1,104711623,1,104711624,2,*,NA,NW_026262581.1-104711623,interg,4.901778904884564,3.0058059582071883,20.50557888326136,5.9457700478964965e-6,0.012748855858104554,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262581.1,132123840,1,132123841,2,*,NA,NW_026262581.1-132123840,interg,5.840771308919237,3.458442343711114,20.300629268019932,6.617881497812098e-6,0.013788346893685943,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262582.1,14408121,1,14408122,2,*,LOC127717654,NW_026262582.1-14408121,intron,5.059987708522792,2.944652659330958,21.195778385590447,4.146769003313178e-6,0.0109661306292617,TRUE,Up,TRUE_Up,Transplant,potassium voltage-gated channel subfamily H member 8-like,14374844,14486964,GO:0005249;GO:0016020;GO:0042391;GO:0071805
NW_026262582.1,31425418,1,31425419,2,*,LOC127718718,NW_026262582.1-31425418,intron,3.2681972647262043,2.6004192308611094,19.513934399628027,9.986850925281569e-6,0.018006973139936665,TRUE,Up,TRUE_Up,Transplant,sodium- and chloride-dependent glycine transporter 1-like,31423790,31443633,GO:0016020;GO:0035725
NW_026262582.1,33973472,1,33973473,2,*,NA,NW_026262582.1-33973472,interg,-4.2331841911039625,3.5983766022998687,18.426322836706746,1.7660149226218188e-5,0.02517693769598724,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262582.1,33973494,1,33973495,2,*,NA,NW_026262582.1-33973494,interg,-3.957423057775735,3.6463895694150725,17.97174992040469,2.2420778977701237e-5,0.028689556454773026,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262582.1,33973505,1,33973506,2,*,NA,NW_026262582.1-33973505,interg,-4.021456296319213,3.667781829267928,18.160980745426905,2.0299554796611196e-5,0.026434486959284173,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262593.1,23241303,1,23241304,2,*,LOC127719747,NW_026262593.1-23241303,exon,-3.8411197406237974,2.3614911545178954,17.300323315863196,3.1913254838568776e-5,0.0361691153231122,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127719747,23228645,23241436,NA
NW_026262593.1,23241303,1,23241304,2,*,LOC127719747,NW_026262593.1-23241303,UTR,-3.8411197406237974,2.3614911545178954,17.300323315863196,3.1913254838568776e-5,0.0361691153231122,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127719747,23228645,23241436,NA
NW_026262593.1,70591136,1,70591137,2,*,LOC127720619,NW_026262593.1-70591136,exon,3.915399318311053,2.4721253162470025,17.23984189796282,3.294542824267365e-5,0.0368130359103171,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127720619,70587354,70599325,NA
NW_026262604.1,45561424,1,45561425,2,*,NA,NW_026262604.1-45561424,interg,4.822430810385773,3.477225398621852,16.550277177426477,4.737706043939049e-5,0.0458373059751103,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262615.1,1206907,1,1206908,2,*,NA,NW_026262615.1-1206907,interg,3.9077840995490543,2.65585845243026,17.886361652334493,2.3449556663124638e-5,0.02906829027920302,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,51735605,1,51735606,2,*,LOC127728981,NW_026262668.1-51735605,intron,-5.004693241221521,2.5221539560974002,24.84888912592229,6.200476690031644e-7,0.0036445105028343164,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,51735624,1,51735625,2,*,LOC127728981,NW_026262668.1-51735624,intron,-4.717545032624934,2.5559353577272463,21.70908787067967,3.1728462118370803e-6,0.00935317428626363,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,51735672,1,51735673,2,*,LOC127728981,NW_026262668.1-51735672,intron,-4.977533438930542,2.5559353577272463,25.099309083473727,5.445236474251273e-7,0.0035999819640393726,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,51735676,1,51735677,2,*,LOC127728981,NW_026262668.1-51735676,intron,-5.269877996774134,2.5559353577272463,32.365406353108284,1.2774040785472868e-8,5.388499060615051e-4,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262668.1,54561407,1,54561408,2,*,LOC127730039,NW_026262668.1-54561407,intron,4.601381905512757,2.9191845700145893,18.518109493635535,1.6829759597924722e-5,0.02517693769598724,TRUE,Up,TRUE_Up,Transplant,kelch-like protein 31,54553528,54585099,GO:0005515
NW_026262668.1,54561415,1,54561416,2,*,LOC127730039,NW_026262668.1-54561415,intron,4.914914458834316,2.9191845700145893,21.4248384066124,3.6797323138806457e-6,0.01042612725434718,TRUE,Up,TRUE_Up,Transplant,kelch-like protein 31,54553528,54585099,GO:0005515
NW_026262668.1,54561447,1,54561448,2,*,LOC127730039,NW_026262668.1-54561447,intron,4.68819643202104,2.843849844216736,20.110979147173612,7.3075977871445214e-6,0.014372469289684905,TRUE,Up,TRUE_Up,Transplant,kelch-like protein 31,54553528,54585099,GO:0005515
NW_026262668.1,55577425,1,55577426,2,*,NA,NW_026262668.1-55577425,interg,5.506307355705479,3.0575255617273487,16.63446674852394,4.531992630085057e-5,0.04494320441347475,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,101439704,1,101439705,2,*,NA,NW_026262668.1-101439704,interg,4.29773311555527,3.121480665384103,20.593911453696318,5.677639539192161e-6,0.012748855858104554,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,101439715,1,101439716,2,*,NA,NW_026262668.1-101439715,interg,4.017151829128546,3.121480665384103,17.594189825482324,2.7342244731713963e-5,0.03237607441478399,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262668.1,101439793,1,101439794,2,*,NA,NW_026262668.1-101439793,interg,3.8598566483752776,3.121480665384103,17.106541422450903,3.534037371409668e-5,0.038407240391888496,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,27754962,1,27754963,2,*,NA,NW_026262679.1-27754962,interg,5.531195058427514,2.705777955216974,28.444429114087946,9.642683084384718e-8,0.0019125056562491539,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,27754979,1,27754980,2,*,NA,NW_026262679.1-27754979,interg,5.168649533909391,2.705777955216974,25.31497337609324,4.869142384797087e-7,0.0035117582827079714,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,27755023,1,27755024,2,*,NA,NW_026262679.1-27755023,interg,4.126202236093227,2.6892374745214305,20.254843971578023,6.778162587177812e-6,0.013788346893685943,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262679.1,35689011,1,35689012,2,*,NA,NW_026262679.1-35689011,interg,-5.704148298733788,2.7477843728244298,17.892370819351996,2.337563009835926e-5,0.02906829027920302,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262679.1,35689014,1,35689015,2,*,NA,NW_026262679.1-35689014,interg,-6.061557729761562,2.7477843728244298,19.229306967009368,1.159200618807331e-5,0.019567059807038215,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262679.1,35689020,1,35689021,2,*,NA,NW_026262679.1-35689020,interg,-6.451011825285074,2.7477843728244298,20.744373049905988,5.248557506479514e-6,0.012748855858104554,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262679.1,35689023,1,35689024,2,*,NA,NW_026262679.1-35689023,interg,-6.061557729761562,2.7477843728244298,19.229306967009368,1.159200618807331e-5,0.019567059807038215,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262679.1,35689027,1,35689028,2,*,NA,NW_026262679.1-35689027,interg,-6.061557729761562,2.7477843728244298,19.229306967009368,1.159200618807331e-5,0.019567059807038215,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262679.1,43951868,1,43951869,2,*,LOC127734637,NW_026262679.1-43951868,intron,-5.627380999472083,2.1608313597125828,26.930738348211854,2.108782588838296e-7,0.0023900038097926604,TRUE,Down,TRUE_Down,Transplant,inactive polypeptide N-acetylgalactosaminyltransferase-like protein 5,43946602,43957175,GO:0005112;GO:0005794;GO:0008593
NW_026262679.1,129477593,1,129477594,2,*,NA,NW_026262679.1-129477593,interg,-4.33596552012697,2.588794127361559,23.466127036141252,1.2713252080909044e-6,0.005932975610817171,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262690.1,53015836,1,53015837,2,*,NA,NW_026262690.1-53015836,interg,3.2175089964766377,3.8696677507404593,21.223404235278075,4.087427420418086e-6,0.0109661306292617,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,53015867,1,53015868,2,*,NA,NW_026262690.1-53015867,interg,3.3309324813314642,3.8674535028025923,22.820024967880588,1.7790237539521179e-6,0.00657525800075127,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,53015879,1,53015880,2,*,NA,NW_026262690.1-53015879,interg,3.3396261735016375,3.869068774440393,22.843878301817952,1.757080797190111e-6,0.00657525800075127,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,53015884,1,53015885,2,*,NA,NW_026262690.1-53015884,interg,3.3396005751829856,3.8628165711092373,22.845834819728747,1.7552930663885503e-6,0.00657525800075127,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,53015899,1,53015900,2,*,NA,NW_026262690.1-53015899,interg,3.3427144346803717,3.8667319584339253,22.844817785981277,1.7562221336933434e-6,0.00657525800075127,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,54377890,1,54377891,2,*,LOC127738286,NW_026262690.1-54377890,intron,-5.264868680820344,2.4525047769531048,22.203384376885165,2.4524112366143967e-6,0.007782481818272127,TRUE,Down,TRUE_Down,Transplant,mammalian ependymin-related protein 1-like,54295546,54710297,GO:0005509;GO:0005576;GO:0005764;GO:0007160
NW_026262690.1,59153749,1,59153750,2,*,NA,NW_026262690.1-59153749,interg,4.77138249659611,2.9347563552858635,17.505140976222325,2.8653184824367828e-5,0.03342941791237091,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262690.1,75418882,1,75418883,2,*,NA,NW_026262690.1-75418882,interg,4.477321855077129,2.547036056323938,17.655280114330385,2.647791920856208e-5,0.03182766243047383,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262701.1,38475332,1,38475333,2,*,NA,NW_026262701.1-38475332,interg,-3.924485314190776,2.531465914280385,17.451894655653874,2.946704513044776e-5,0.03388069602063874,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262701.1,98558443,1,98558444,2,*,LOC127700370,NW_026262701.1-98558443,intron,4.686861397409119,3.152838155368673,16.56276676518604,4.706605259172411e-5,0.0458373059751103,TRUE,Up,TRUE_Up,Transplant,nucleoredoxin-like,98535516,98558955,NA
NW_026262701.1,112895671,1,112895672,2,*,NA,NW_026262701.1-112895671,interg,-5.279175488335471,3.1953062843919753,18.72862330320089,1.5070326913870155e-5,0.024908424702331015,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262701.1,112895718,1,112895719,2,*,NA,NW_026262701.1-112895718,interg,-5.245894324491649,3.1953062843919753,20.534105397257562,5.8578174398316605e-6,0.012748855858104554,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262701.1,117478251,1,117478252,2,*,LOC127700815,NW_026262701.1-117478251,intron,4.832757639209091,2.8816708677640945,20.079818860243225,7.427632707847496e-6,0.014372469289684905,TRUE,Up,TRUE_Up,Transplant,deoxynucleoside triphosphate triphosphohydrolase SAMHD1-like,117450218,117489787,GO:0005634;GO:0006203;GO:0008832;GO:0045088;GO:0051607
NW_026262712.1,11710763,1,11710764,2,*,NA,NW_026262712.1-11710763,interg,-4.455125080669977,3.6507715241586434,18.16116332210667,2.0297608728906107e-5,0.026434486959284173,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262712.1,11710795,1,11710796,2,*,NA,NW_026262712.1-11710795,interg,-4.483671728734016,3.538911964767925,27.087851379627025,1.9441589552892835e-7,0.0023900038097926604,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262712.1,11710802,1,11710803,2,*,NA,NW_026262712.1-11710802,interg,-4.699647344020942,3.648220338489541,27.144712293591734,1.887808320652668e-7,0.0023900038097926604,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262712.1,11710819,1,11710820,2,*,NA,NW_026262712.1-11710819,interg,-4.827710986011252,3.6507715241586434,31.45836874967395,2.03762490475139e-8,5.388499060615051e-4,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262712.1,11710849,1,11710850,2,*,NA,NW_026262712.1-11710849,interg,-4.827710986011252,3.6507715241586434,31.45836874967395,2.03762490475139e-8,5.388499060615051e-4,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262712.1,11710856,1,11710857,2,*,NA,NW_026262712.1-11710856,interg,-4.56404511121003,3.6488081171833118,24.778418417990714,6.431354010169588e-7,0.0036445105028343164,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262712.1,110787932,1,110787933,2,*,LOC127704637,NW_026262712.1-110787932,intron,4.1852088849777465,3.1355779977363025,17.162214005325755,3.431955123837456e-5,0.03781585552078397,TRUE,Up,TRUE_Up,Transplant,retinoic acid receptor gamma-like,110781311,110878083,GO:0003700;GO:0006355;GO:0008270;GO:0043565
NW_026262712.1,112294221,1,112294222,2,*,LOC127705932,NW_026262712.1-112294221,intron,5.777301381655957,3.565412692542791,19.563878435334097,9.729137834104539e-6,0.017950259303922873,TRUE,Up,TRUE_Up,Transplant,SPRY domain-containing protein 3-like,112289308,112317510,GO:0005515
NW_026262723.1,101349180,1,101349181,2,*,NA,NW_026262723.1-101349180,interg,-5.363111950134546,2.4852025653245784,16.91705085216946,3.904924014745513e-5,0.041864479285112874,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262723.1,110093272,1,110093273,2,*,NA,NW_026262723.1-110093272,interg,4.984831597805859,3.006802453058765,18.56267960579708,1.6440796125401035e-5,0.02517693769598724,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262729.1,219751,1,219752,2,*,NA,NW_026262729.1-219751,interg,-5.411995814291178,3.765435900320165,16.87632751662669,3.9896061173059814e-05,0.04194063972638552,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262729.1,219786,1,219787,2,*,NA,NW_026262729.1-219786,interg,-5.399396887950261,3.7604057828671604,16.851991608955252,4.0410901513357815e-5,0.04194063972638552,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262729.1,219845,1,219846,2,*,NA,NW_026262729.1-219845,interg,-5.394958094680475,3.7554865882412654,16.838171763908047,4.070623632610683e-5,0.04194063972638552,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262734.1,14973427,1,14973428,2,*,LOC127712505,NW_026262734.1-14973427,intron,-8.260196843939154,2.678262170972345,25.53760202078515,4.3384482599607883e-7,0.0035117582827079714,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127712505,14908535,15060352,GO:0005524;GO:0005886;GO:0016887;GO:0140359
NW_026262734.1,14973445,1,14973446,2,*,LOC127712505,NW_026262734.1-14973445,intron,-8.235013380356865,2.6917568294396776,25.417455897204526,4.6172123232122296e-7,0.0035117582827079714,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127712505,14908535,15060352,GO:0005524;GO:0005886;GO:0016887;GO:0140359
NW_026262734.1,14973485,1,14973486,2,*,LOC127712505,NW_026262734.1-14973485,intron,-5.392231726383779,3.145486767652112,25.704830773769515,3.978299724871155e-7,0.0035117582827079714,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127712505,14908535,15060352,GO:0005524;GO:0005886;GO:0016887;GO:0140359
NW_026262745.1,10962684,1,10962685,2,*,NA,NW_026262745.1-10962684,interg,3.602284637578265,2.4576995961641863,21.702864366830504,3.183156308427781e-6,0.00935317428626363,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262745.1,48723578,1,48723579,2,*,NA,NW_026262745.1-48723578,interg,-5.074102174645029,2.610077120480689,18.38061097100215,1.8088932358621952e-5,0.02517693769598724,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262745.1,48723596,1,48723597,2,*,NA,NW_026262745.1-48723596,interg,-5.074102174645029,2.610077120480689,18.38061097100215,1.8088932358621952e-5,0.02517693769598724,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262745.1,48723612,1,48723613,2,*,NA,NW_026262745.1-48723612,interg,-5.074102174645029,2.610077120480689,18.38061097100215,1.8088932358621952e-5,0.02517693769598724,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262745.1,48723632,1,48723633,2,*,NA,NW_026262745.1-48723632,interg,-5.074102174645029,2.610077120480689,18.38061097100215,1.8088932358621952e-5,0.02517693769598724,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262745.1,48723637,1,48723638,2,*,NA,NW_026262745.1-48723637,interg,-5.074102174645029,2.610077120480689,18.38061097100215,1.8088932358621952e-5,0.02517693769598724,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262604.1,10547895,1,10547896,2,*,LOC127721349,NW_026262604.1-10547895,intron,-3.1478111706275183,3.4980831585016827,16.727723552121336,4.31458789042911e-5,0.043328839276859925,TRUE,Down,TRUE_Down,Transplant,lithostathine-2-like,10505161,10684032,NA
NW_026262604.1,10547936,1,10547937,2,*,LOC127721349,NW_026262604.1-10547936,intron,-3.1704124110841394,3.5111244674158946,16.73223632067385,4.304337591383122e-5,0.043328839276859925,TRUE,Down,TRUE_Down,Transplant,lithostathine-2-like,10505161,10684032,NA
NW_026262684.1,1935148,1,1935149,2,*,LOC127736624,NW_026262684.1-1935148,intron,-5.322880537260001,3.4932405282436916,20.028902529470198,7.628046056807264e-6,0.014408834140876292,TRUE,Down,TRUE_Down,Transplant,uncharacterized protein C7orf57 homolog,1925732,1943933,NA
NW_026262690.1,57553180,1,57553181,2,*,LOC127698462,NW_026262690.1-57553180,intron,5.299954506661949,2.654096835406647,23.738765152648043,1.1033757543253731e-6,0.0057047868088781865,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127698462,57536246,57563512,NA
NW_026262690.1,57553187,1,57553188,2,*,LOC127698462,NW_026262690.1-57553187,intron,5.2922753871185835,2.663870416152304,23.65824184409133,1.150521068154673e-6,0.0057047868088781865,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127698462,57536246,57563512,NA
NW_026262701.1,66195873,1,66195874,2,*,LOC127701332,NW_026262701.1-66195873,intron,5.534149311882972,2.629416873143037,18.15857171872393,2.032524994663559e-5,0.026434486959284173,TRUE,Up,TRUE_Up,Transplant,26S proteasome non-ATPase regulatory subunit 7-like,66162303,66265021,GO:0000502;GO:0005515;GO:0005838;GO:0008237;GO:0043161
NW_026262701.1,66195898,1,66195899,2,*,LOC127701332,NW_026262701.1-66195898,intron,5.345137285537383,2.629416873143037,16.43733425792894,5.028502810488793e-5,0.048064610900015466,TRUE,Up,TRUE_Up,Transplant,26S proteasome non-ATPase regulatory subunit 7-like,66162303,66265021,GO:0000502;GO:0005515;GO:0005838;GO:0008237;GO:0043161
NW_026262724.1,548433,1,548434,2,*,LOC127710315,NW_026262724.1-548433,intron,-5.917956441174098,2.919170991268491,17.71508682873781,2.5658351959763926e-5,0.03131700542658263,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127710315,115244,759376,NA
