Chr,Locus,Meth.x,end.x,width,strand,gene_id,combined,feature,transplant_logFC,logCPM,LR,PValue,FDR,Sig,Dir,Sig_Dir,Treat,Description,start,end.y,GO_terms
NW_026262701.1,8046602,1,8046603,2,*,LOC127700287,NW_026262701.1-8046602,intron,-5.499994464445346,3.077442904427233,17.589326439617558,2.7412259966514788e-5,0.0268390029899497,TRUE,Down,TRUE_Down,Origin,uncharacterized LOC127700287,8037863,8056816,NA
NW_026262701.1,8046692,1,8046693,2,*,LOC127700287,NW_026262701.1-8046692,intron,-5.277117945786237,3.0544918161790893,15.834887084508827,6.91163374889239e-5,0.046463154735097996,TRUE,Down,TRUE_Down,Origin,uncharacterized LOC127700287,8037863,8056816,NA
NW_026262701.1,40335203,1,40335204,2,*,LOC127702076,NW_026262701.1-40335203,intron,-2.643160869568959,3.5888912517283273,18.173016223017978,2.0171669993077542e-5,0.023782709255222932,TRUE,Down,TRUE_Down,Origin,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335205,1,40335206,2,*,LOC127702076,NW_026262701.1-40335205,intron,-2.8882646656212088,3.6039726129815026,20.94614660389752,4.723770469682137e-6,0.01280863643913025,TRUE,Down,TRUE_Down,Origin,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335302,1,40335303,2,*,LOC127702076,NW_026262701.1-40335302,intron,-2.8831893909407182,3.6092825964656683,20.84931759099618,4.968692521915771e-6,0.01280863643913025,TRUE,Down,TRUE_Down,Origin,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335329,1,40335330,2,*,LOC127702076,NW_026262701.1-40335329,intron,-2.8742185167084138,3.59995468952963,20.84005738124591,4.99277311878254e-6,0.01280863643913025,TRUE,Down,TRUE_Down,Origin,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,40335342,1,40335343,2,*,LOC127702076,NW_026262701.1-40335342,intron,-2.6095059712198294,3.5916544706232796,18.066824451814156,2.132855233154472e-5,0.0244544472271005,TRUE,Down,TRUE_Down,Origin,transient receptor potential cation channel subfamily M member-like 2,40179112,40356211,GO:0016020;GO:0070588;GO:0099604
NW_026262701.1,101455842,1,101455843,2,*,LOC127702128,NW_026262701.1-101455842,intron,3.560670054325295,3.572554145993851,16.253003915021367,5.542165534540115e-5,0.04079391928417744,TRUE,Up,TRUE_Up,Origin,ABC transporter G family member 20-like,101432515,101471751,GO:0005524;GO:0016020;GO:0016887;GO:0043190;GO:0055085;GO:0140359
NW_026262701.1,119570685,1,119570686,2,*,LOC127700877,NW_026262701.1-119570685,promoter,3.074511079237592,2.7583060202385186,16.25510164602134,5.5360327693591675e-5,0.04079391928417744,TRUE,Up,TRUE_Up,Origin,CBY1-interacting BAR domain-containing protein 1-like,119571643,119600674,GO:0035869;GO:0036064;GO:0060271
NW_026262712.1,21103546,1,21103547,2,*,LOC127705275,NW_026262712.1-21103546,intron,-3.3819951075989505,4.148257944484726,16.299163348883305,5.408782724860164e-5,0.04063798753944937,TRUE,Down,TRUE_Down,Origin,uncharacterized LOC127705275,21046948,21478555,GO:0005509;GO:0005515;GO:0005576;GO:0005886;GO:0007156
NW_026262712.1,21103699,1,21103700,2,*,LOC127705275,NW_026262712.1-21103699,intron,-3.3624989513873627,4.145123624435293,15.720395607911378,7.342813567869807e-5,0.04728771937708156,TRUE,Down,TRUE_Down,Origin,uncharacterized LOC127705275,21046948,21478555,GO:0005509;GO:0005515;GO:0005576;GO:0005886;GO:0007156
NW_026262712.1,74142234,1,74142235,2,*,NA,NW_026262712.1-74142234,interg,4.48877337311018,3.839102227772879,20.359464748433957,6.417487884453863e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,NA,NA,NA,NA
NW_026262712.1,74526351,1,74526352,2,*,LOC127705147,NW_026262712.1-74526351,intron,3.5424383912821025,2.875498046089788,17.313474070694316,3.169316159978962e-5,0.029985643609400953,TRUE,Up,TRUE_Up,Origin,uncharacterized LOC127705147,74523814,74760360,NA
NW_026262723.1,116560518,1,116560519,2,*,LOC127708954,NW_026262723.1-116560518,intron,-3.3621031745538947,4.5561738400916125,17.09010506382357,3.564754921375324e-5,0.03262441325178636,TRUE,Down,TRUE_Down,Origin,uncharacterized LOC127708954,116526612,116735527,NA
NW_026262734.1,30000977,1,30000978,2,*,LOC127710897,NW_026262734.1-30000977,intron,4.127045149009362,4.414078410799526,21.360726390386816,3.8048597785019634e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,uncharacterized LOC127710897,29996187,30013347,GO:0004197;GO:0006508
NW_026262734.1,68726906,1,68726907,2,*,LOC127713004,NW_026262734.1-68726906,promoter,3.355645196656688,2.333133020549382,20.963334398629513,4.681578823628294e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726933,1,68726934,2,*,LOC127713004,NW_026262734.1-68726933,promoter,3.355645196656688,2.333133020549382,20.963334398629513,4.681578823628294e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726949,1,68726950,2,*,LOC127713004,NW_026262734.1-68726949,exon,3.355645196656688,2.333133020549382,20.963334398629513,4.681578823628294e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726949,1,68726950,2,*,LOC127713004,NW_026262734.1-68726949,UTR,3.355645196656688,2.333133020549382,20.963334398629513,4.681578823628294e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,68726995,1,68726996,2,*,LOC127713004,NW_026262734.1-68726995,exon,3.355645196656688,2.333133020549382,20.963334398629513,4.681578823628294e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,acetoacetyl-CoA synthetase-like,68726936,68753033,GO:0005829;GO:0006629;GO:0030729
NW_026262734.1,76728922,1,76728923,2,*,LOC127712617,NW_026262734.1-76728922,intron,5.418847792453527,2.7948673158903548,21.645128153879497,3.280421387141181e-6,0.01280863643913025,TRUE,Up,TRUE_Up,Origin,protein strawberry notch homolog 1-like,76676970,76738225,GO:0005634;GO:0006355;GO:0031490;GO:0042393
NW_026262734.1,106720082,1,106720083,2,*,NA,NW_026262734.1-106720082,interg,3.3995121042885117,4.083780627723254,19.32391456786632,1.1031599987559284e-5,0.015666981980865254,TRUE,Up,TRUE_Up,Origin,NA,NA,NA,NA
NW_026262734.1,106720086,1,106720087,2,*,NA,NW_026262734.1-106720086,interg,3.4174299094305862,4.074371496194309,19.32256140175923,1.1039420467753062e-5,0.015666981980865254,TRUE,Up,TRUE_Up,Origin,NA,NA,NA,NA
NW_026262745.1,9601489,1,9601490,2,*,LOC127716571,NW_026262745.1-9601489,exon,-4.880963892189896,3.7926021789609763,15.81123960298688,6.998553406846239e-5,0.046638359903223334,TRUE,Down,TRUE_Down,Origin,formin-J-like,9552781,9606758,GO:0003779;GO:0030036;GO:0031267
NW_026262745.1,9601489,1,9601490,2,*,LOC127716584,NW_026262745.1-9601489,intron,-4.880963892189896,3.7926021789609763,15.81123960298688,6.998553406846239e-5,0.046638359903223334,TRUE,Down,TRUE_Down,Origin,regulatory factor X-associated protein-like,9436601,9707507,GO:0005634;GO:0006357
NW_026262604.1,58062169,1,58062170,2,*,LOC127722088,NW_026262604.1-58062169,intron,-4.25838531501998,3.0905629608199265,17.075168952739347,3.5929013818020615e-5,0.03262441325178636,TRUE,Down,TRUE_Down,Origin,alpha-mannosidase 2x-like,58016648,58063939,GO:0000139;GO:0004559;GO:0006013;GO:0006491;GO:0006517;GO:0030246
NW_026262712.1,77013352,1,77013353,2,*,LOC127704872,NW_026262712.1-77013352,intron,1.1956493567728508,3.739947591412252,20.1704219767419,7.083987187465062e-6,0.013543998882043247,TRUE,Up,TRUE_Up,Origin,APOBEC1 complementation factor-like,77010625,77050780,GO:0003729;GO:0005634
NW_026262712.1,77013364,1,77013365,2,*,LOC127704872,NW_026262712.1-77013364,intron,-3.9746089113371763,3.70851887570437,16.905586610011525,3.9285789164242324e-5,0.03382815436394242,TRUE,Down,TRUE_Down,Origin,APOBEC1 complementation factor-like,77010625,77050780,GO:0003729;GO:0005634
NW_026262581.1,8255829,1,8255830,2,*,LOC127698951,NW_026262581.1-8255829,intron,3.7844504931660152,2.831964811044219,20.95550202402795,4.700758195238824e-6,0.006320128158777588,TRUE,Up,TRUE_Up,Transplant,protein SSUH2 homolog,8243683,8264270,NA
NW_026262581.1,8255833,1,8255834,2,*,LOC127698951,NW_026262581.1-8255833,intron,3.9406165291038318,2.831964811044219,22.5411369751344,2.0569132231170057e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,protein SSUH2 homolog,8243683,8264270,NA
NW_026262581.1,8255837,1,8255838,2,*,LOC127698951,NW_026262581.1-8255837,intron,3.9406165291038318,2.831964811044219,22.5411369751344,2.0569132231170057e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,protein SSUH2 homolog,8243683,8264270,NA
NW_026262581.1,8255853,1,8255854,2,*,LOC127698951,NW_026262581.1-8255853,intron,3.931649046680027,2.8146838327172765,22.56850171239142,2.0278215573515814e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,protein SSUH2 homolog,8243683,8264270,NA
NW_026262581.1,8255869,1,8255870,2,*,LOC127698951,NW_026262581.1-8255869,intron,3.7844504931660152,2.831964811044219,20.95550202402795,4.700758195238824e-6,0.006320128158777588,TRUE,Up,TRUE_Up,Transplant,protein SSUH2 homolog,8243683,8264270,NA
NW_026262581.1,8255895,1,8255896,2,*,LOC127698951,NW_026262581.1-8255895,intron,3.924439966648471,2.8283471386417345,22.491665984815626,2.110572997364459e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,protein SSUH2 homolog,8243683,8264270,NA
NW_026262581.1,8255904,1,8255905,2,*,LOC127698951,NW_026262581.1-8255904,intron,4.081334657101307,2.8283471386417345,24.26073961369314,8.413663849657454e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,protein SSUH2 homolog,8243683,8264270,NA
NW_026262581.1,17348650,1,17348651,2,*,NA,NW_026262581.1-17348650,interg,2.9567579249297613,2.679444440224993,14.871919137222505,1.1506315062274348e-4,0.04473770444802764,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262581.1,17348655,1,17348656,2,*,NA,NW_026262581.1-17348655,interg,2.9574137300699483,2.6719321395169118,14.860080215593632,1.1578761171482962e-4,0.04473770444802764,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262581.1,17348666,1,17348667,2,*,NA,NW_026262581.1-17348666,interg,2.9574137300699483,2.6719321395169118,14.860080215593632,1.1578761171482962e-4,0.04473770444802764,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262581.1,54295089,1,54295090,2,*,LOC127723648,NW_026262581.1-54295089,intron,4.7003870571578625,4.269943896260834,26.302634982588494,2.918901645761549e-7,0.0020335722411325644,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127723648,54285691,54304068,GO:0003677
NW_026262581.1,54295094,1,54295095,2,*,LOC127723648,NW_026262581.1-54295094,intron,5.143204429041655,4.3073372233534135,28.677580759094578,8.548771055247175e-8,9.168686252440118e-4,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127723648,54285691,54304068,GO:0003677
NW_026262581.1,54295126,1,54295127,2,*,LOC127723648,NW_026262581.1-54295126,intron,4.3764692654096855,4.306593658881754,16.987505794482804,3.762660882524136e-5,0.025564310599608776,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127723648,54285691,54304068,GO:0003677
NW_026262581.1,54295162,1,54295163,2,*,LOC127723648,NW_026262581.1-54295162,intron,4.207203109256059,4.395211516354559,19.52751791901555,9.916088373100397e-6,0.010955678896038264,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127723648,54285691,54304068,GO:0003677
NW_026262581.1,65266415,1,65266416,2,*,LOC127706502,NW_026262581.1-65266415,intron,3.9483668243008028,3.614339172131103,15.934484935275599,6.557305291551465e-5,0.03418541825328831,TRUE,Up,TRUE_Up,Transplant,protein FAM32A-like,65259356,65271270,GO:0005730
NW_026262581.1,74606548,1,74606549,2,*,NA,NW_026262581.1-74606548,interg,4.227756188869191,4.533609168133958,16.458414200438384,4.972897487426124e-5,0.028440520287043917,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262581.1,94873870,1,94873871,2,*,LOC127738398,NW_026262581.1-94873870,intron,2.2819798139229732,2.6358631718201053,16.348299348139587,5.270343455669575e-5,0.029481608837130916,TRUE,Up,TRUE_Up,Transplant,solute carrier family 26 member 6-like,94861406,94921206,GO:0008271;GO:0008272;GO:0015106;GO:0015108;GO:0016020;GO:0019531;GO:0055085
NW_026262581.1,94873901,1,94873902,2,*,LOC127738398,NW_026262581.1-94873901,intron,2.2819798139229732,2.6358631718201053,16.348299348139587,5.270343455669575e-5,0.029481608837130916,TRUE,Up,TRUE_Up,Transplant,solute carrier family 26 member 6-like,94861406,94921206,GO:0008271;GO:0008272;GO:0015106;GO:0015108;GO:0016020;GO:0019531;GO:0055085
NW_026262581.1,94873908,1,94873909,2,*,LOC127738398,NW_026262581.1-94873908,intron,2.1411663137491264,2.587338978114831,16.119942885207983,5.945465044782152e-5,0.031641434664717014,TRUE,Up,TRUE_Up,Transplant,solute carrier family 26 member 6-like,94861406,94921206,GO:0008271;GO:0008272;GO:0015106;GO:0015108;GO:0016020;GO:0019531;GO:0055085
NW_026262581.1,116929913,1,116929914,2,*,NA,NW_026262581.1-116929913,interg,3.1201421290729927,3.651503574349521,18.7661710020182,1.4776504821194466e-5,0.01380990516435438,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262581.1,116929964,1,116929965,2,*,NA,NW_026262581.1-116929964,interg,3.2182542018265563,3.6740981200405955,17.470947779587792,2.917318621606172e-5,0.021772864894089843,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262581.1,131136763,1,131136764,2,*,NA,NW_026262581.1-131136763,interg,-5.675747899992802,2.7814440932977798,27.161394589612566,1.8715884543327878e-7,0.0015936783642916392,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262582.1,29728941,1,29728942,2,*,LOC127717910,NW_026262582.1-29728941,intron,-10.6777701473628,3.1304646252665806,25.677541710572736,4.0349549606667854e-7,0.0022087343454689984,TRUE,Down,TRUE_Down,Transplant,Golgi reassembly-stacking protein 2-like,29710396,29736099,GO:0005515;GO:0005794;GO:0007030
NW_026262582.1,29728941,1,29728942,2,*,LOC127717914,NW_026262582.1-29728941,promoter,-10.6777701473628,3.1304646252665806,25.677541710572736,4.0349549606667854e-7,0.0022087343454689984,TRUE,Down,TRUE_Down,Transplant,uncharacterized LOC127717914,29727424,29728666,NA
NW_026262582.1,33805152,1,33805153,2,*,NA,NW_026262582.1-33805152,interg,4.733203150402286,2.356943441570156,22.360345048325975,2.2599240494800712e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262582.1,33805204,1,33805205,2,*,NA,NW_026262582.1-33805204,interg,4.419566125922572,2.367147535845577,20.02853947389148,7.629494411955005e-6,0.009371285133818298,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262582.1,33805206,1,33805207,2,*,NA,NW_026262582.1-33805206,interg,4.728842312819384,2.367147535845577,23.55125893929538,1.2162981748383295e-6,0.003214214721617594,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262582.1,33805296,1,33805297,2,*,NA,NW_026262582.1-33805296,interg,6.341819674816044,2.3370343465296113,32.153316206494665,1.4247330157058144e-8,4.105374304646132e-4,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262582.1,33805300,1,33805301,2,*,NA,NW_026262582.1-33805300,interg,5.599130078319714,2.3370343465296113,25.2281313623909,5.093382390760215e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262582.1,36463761,1,36463762,2,*,LOC127718044,NW_026262582.1-36463761,intron,4.776330257436226,3.3971196502134138,19.487376886986404,1.0126668842842287e-5,0.010955678896038264,TRUE,Up,TRUE_Up,Transplant,uncharacterized LOC127718044,36457288,36527247,GO:0005515;GO:0007165
NW_026262587.1,39274,1,39275,2,*,NA,NW_026262587.1-39274,interg,3.322326933719206,2.852282939642747,21.358126578449667,3.810022951892795e-6,0.005534330546457035,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262587.1,39281,1,39282,2,*,NA,NW_026262587.1-39281,interg,3.4385584702527106,2.852282939642747,22.483540767633755,2.1195194889101523e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262587.1,39287,1,39288,2,*,NA,NW_026262587.1-39287,interg,3.4385584702527106,2.852282939642747,22.483540767633755,2.1195194889101523e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262587.1,39295,1,39296,2,*,NA,NW_026262587.1-39295,interg,3.4385584702527106,2.852282939642747,22.483540767633755,2.1195194889101523e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262587.1,39306,1,39307,2,*,NA,NW_026262587.1-39306,interg,3.4385584702527106,2.852282939642747,22.483540767633755,2.1195194889101523e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262587.1,39327,1,39328,2,*,NA,NW_026262587.1-39327,interg,3.4514555056574463,2.842865792583303,22.51368693710362,2.086516224489985e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262593.1,4893518,1,4893519,2,*,LOC127719413,NW_026262593.1-4893518,intron,3.155703967172364,2.8027934874763316,14.656911006836431,1.2896092139061142e-4,0.047514659479283156,TRUE,Up,TRUE_Up,Transplant,EEF1A lysine methyltransferase 4-like,4892802,4905012,NA
NW_026262593.1,29933073,1,29933074,2,*,NA,NW_026262593.1-29933073,interg,-4.147253168352944,2.636273077328059,15.622382840226763,7.733375196677556e-5,0.03622761944701331,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262593.1,29933089,1,29933090,2,*,NA,NW_026262593.1-29933089,interg,-4.004435045370122,2.6308672623587706,14.969445023961834,1.0926619383825727e-4,0.04435926360207744,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262593.1,29933092,1,29933093,2,*,NA,NW_026262593.1-29933092,interg,-4.147253168352944,2.636273077328059,15.622382840226763,7.733375196677556e-5,0.03622761944701331,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262604.1,1849447,1,1849448,2,*,NA,NW_026262604.1-1849447,interg,-4.72333829883364,2.9587234671347873,14.835719680747237,1.1729278653314255e-4,0.04473770444802764,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262604.1,6658008,1,6658009,2,*,NA,NW_026262604.1-6658008,interg,5.612384752733909,2.4243629837605916,22.395751708337357,2.2186422451289286e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262604.1,6658011,1,6658012,2,*,NA,NW_026262604.1-6658011,interg,5.612384752733909,2.4243629837605916,22.395751708337357,2.2186422451289286e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262604.1,16476127,1,16476128,2,*,NA,NW_026262604.1-16476127,interg,-4.650609757305464,3.090928740636632,15.059414903494748,1.041792994283825e-4,0.04410986072372111,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262604.1,17352250,1,17352251,2,*,NA,NW_026262604.1-17352250,interg,5.023225683578994,3.3491061010628096,22.22160891889024,2.429243303728672e-6,0.00423107931419433,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262604.1,17352259,1,17352260,2,*,NA,NW_026262604.1-17352259,interg,5.450569122317121,3.4187611285298267,24.758944131910077,6.496662739011839e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262604.1,17352267,1,17352268,2,*,NA,NW_026262604.1-17352267,interg,5.525387181361628,3.4156952964354987,25.168031315989367,5.254604652972198e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262604.1,17352296,1,17352297,2,*,NA,NW_026262604.1-17352296,interg,5.414698704483339,3.413726382822,24.243208668668096,8.490593557858328e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262604.1,38946237,1,38946238,2,*,NA,NW_026262604.1-38946237,interg,-3.636524744335925,2.680141895648786,15.765287430340893,7.170614210930229e-5,0.035367748615919556,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262604.1,38946254,1,38946255,2,*,NA,NW_026262604.1-38946254,interg,-3.636524744335925,2.680141895648786,15.765287430340893,7.170614210930229e-5,0.035367748615919556,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262604.1,59940580,1,59940581,2,*,NA,NW_026262604.1-59940580,interg,-4.4527313604531304,2.5994278791595744,16.25140310799446,5.5468501266553376e-5,0.03080350770335931,TRUE,Down,TRUE_Down,Transplant,NA,NA,NA,NA
NW_026262615.1,3441392,1,3441393,2,*,NA,NW_026262615.1-3441392,interg,3.6843132365960596,2.9910247095129923,18.16802390449174,2.0224618107863576e-5,0.017612884469479922,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262615.1,3441408,1,3441409,2,*,NA,NW_026262615.1-3441408,interg,3.6843132365960596,2.9910247095129923,18.16802390449174,2.0224618107863576e-5,0.017612884469479922,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262615.1,3441431,1,3441432,2,*,NA,NW_026262615.1-3441431,interg,3.342880927344308,2.9910247095129923,15.87744734732751,6.757923926330586e-5,0.034526683867884725,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262615.1,29024206,1,29024207,2,*,LOC127723472,NW_026262615.1-29024206,intron,-4.228379586257579,3.975624559492673,18.06268976210235,2.1374921023882848e-5,0.018177508401485434,TRUE,Down,TRUE_Down,Transplant,nucleolar protein dao-5-like,29015709,29063307,NA
NW_026262615.1,29024214,1,29024215,2,*,LOC127723472,NW_026262615.1-29024214,intron,-3.9806578533308477,3.975624559492673,17.256831344932642,3.2652144182227164e-5,0.02360688416555812,TRUE,Down,TRUE_Down,Transplant,nucleolar protein dao-5-like,29015709,29063307,NA
NW_026262615.1,29024218,1,29024219,2,*,LOC127723472,NW_026262615.1-29024218,intron,-4.662626630867518,3.975624559492673,21.083791182032286,4.396311620964799e-6,0.006125740679713789,TRUE,Down,TRUE_Down,Transplant,nucleolar protein dao-5-like,29015709,29063307,NA
NW_026262615.1,29024222,1,29024223,2,*,LOC127723472,NW_026262615.1-29024222,intron,-4.560208548604738,3.975624559492673,20.908135486735148,4.818438211084833e-6,0.006366652254218919,TRUE,Down,TRUE_Down,Transplant,nucleolar protein dao-5-like,29015709,29063307,NA
NW_026262615.1,29024233,1,29024234,2,*,LOC127723472,NW_026262615.1-29024233,intron,-4.6842950440627895,3.975624559492673,21.44095076659947,3.6489404360563837e-6,0.00548314116191406,TRUE,Down,TRUE_Down,Transplant,nucleolar protein dao-5-like,29015709,29063307,NA
NW_026262615.1,29024300,1,29024301,2,*,LOC127723472,NW_026262615.1-29024300,intron,-4.5027101242233,3.967182682595641,19.812940872204187,8.540251300566708e-6,0.01006113111740345,TRUE,Down,TRUE_Down,Transplant,nucleolar protein dao-5-like,29015709,29063307,NA
NW_026262615.1,29024330,1,29024331,2,*,LOC127723472,NW_026262615.1-29024330,intron,-4.320265019556689,3.9788182871919786,19.0488981001347,1.2741132243483874e-5,0.012680901436514678,TRUE,Down,TRUE_Down,Transplant,nucleolar protein dao-5-like,29015709,29063307,NA
NW_026262615.1,45552539,1,45552540,2,*,NA,NW_026262615.1-45552539,interg,6.3786221224204045,2.5699991168192806,24.32169531206938,8.151575833760003e-7,0.0024099449181482625,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262637.1,11752722,1,11752723,2,*,LOC127725970,NW_026262637.1-11752722,intron,4.068088655381643,2.5542567319624285,26.457015450739874,2.694680456028352e-7,0.0020335722411325644,TRUE,Up,TRUE_Up,Transplant,mucin-22-like,11732603,11951874,GO:0004930;GO:0007166;GO:0007189;GO:0016020
NW_026262637.1,11753125,1,11753126,2,*,LOC127725970,NW_026262637.1-11753125,intron,3.575592937633265,2.3581404021398953,20.009997460936077,7.70383323021234e-6,0.009371285133818298,TRUE,Up,TRUE_Up,Transplant,mucin-22-like,11732603,11951874,GO:0004930;GO:0007166;GO:0007189;GO:0016020
NW_026262637.1,11753235,1,11753236,2,*,LOC127725970,NW_026262637.1-11753235,intron,4.128733989749964,3.2974609423197223,19.684076138231166,9.13594933787771e-6,0.01044988975309845,TRUE,Up,TRUE_Up,Transplant,mucin-22-like,11732603,11951874,GO:0004930;GO:0007166;GO:0007189;GO:0016020
NW_026262637.1,11753246,1,11753247,2,*,LOC127725970,NW_026262637.1-11753246,intron,4.420797328518727,3.2974609423197223,22.516737593700093,2.083205300662364e-6,0.004027710219905924,TRUE,Up,TRUE_Up,Transplant,mucin-22-like,11732603,11951874,GO:0004930;GO:0007166;GO:0007189;GO:0016020
NW_026262637.1,11753283,1,11753284,2,*,LOC127725970,NW_026262637.1-11753283,intron,4.714414325164031,3.239567257225231,30.92750322591619,2.6784894205374316e-8,4.105374304646132e-4,TRUE,Up,TRUE_Up,Transplant,mucin-22-like,11732603,11951874,GO:0004930;GO:0007166;GO:0007189;GO:0016020
NW_026262637.1,11753298,1,11753299,2,*,LOC127725970,NW_026262637.1-11753298,intron,4.864152137114921,3.2926829628017535,31.18829510641724,2.34173804144621e-8,4.105374304646132e-4,TRUE,Up,TRUE_Up,Transplant,mucin-22-like,11732603,11951874,GO:0004930;GO:0007166;GO:0007189;GO:0016020
NW_026262637.1,11753301,1,11753302,2,*,LOC127725970,NW_026262637.1-11753301,intron,4.8723396085372785,3.2974609423197223,31.17730226165015,2.3550365978501506e-8,4.105374304646132e-4,TRUE,Up,TRUE_Up,Transplant,mucin-22-like,11732603,11951874,GO:0004930;GO:0007166;GO:0007189;GO:0016020
NW_026262667.1,1740727,1,1740728,2,*,NA,NW_026262667.1-1740727,interg,2.5478758609316516,3.50742701487008,14.94586860331588,1.1064006222824664e-4,0.04435926360207744,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262667.1,1740732,1,1740733,2,*,NA,NW_026262667.1-1740732,interg,2.5478758609316516,3.50742701487008,14.94586860331588,1.1064006222824664e-4,0.04435926360207744,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
NW_026262667.1,1740764,1,1740765,2,*,NA,NW_026262667.1-1740764,interg,2.556458946169424,3.5115856861281736,14.956238544788844,1.1003364574514634e-4,0.04435926360207744,TRUE,Up,TRUE_Up,Transplant,NA,NA,NA,NA
